file,repetitiveCodeLines,DeadCodesAfterReturn,MultipleReturnStatementsInFunction,LongStatements,MultipleSameFunctionNames,LongClassOrMethod,LongLoopBlocks,LongConditionalBlocks,LongParameterList,numberOfLines
./OpenStack/ironic/ironic/api/__init__.py,0,0,0,0,0,0,0,0,0,18
./OpenStack/ironic/ironic/cmd/api.py,0,0,0,0,0,0,0,0,0,46
./OpenStack/ironic/ironic/cmd/conductor.py,0,0,0,0,0,0,0,0,0,80
./OpenStack/ironic/ironic/cmd/dbsync.py,0,2,3,0,0,4,0,1,0,342
./OpenStack/ironic/ironic/cmd/singleprocess.py,0,0,0,0,0,0,0,0,0,57
./OpenStack/ironic/ironic/cmd/status.py,1,0,3,0,0,1,0,1,0,157
./OpenStack/ironic/ironic/cmd/__init__.py,0,0,0,0,0,0,0,0,0,37
./OpenStack/ironic/ironic/common/args.py,2,0,13,0,0,3,0,0,0,402
./OpenStack/ironic/ironic/common/boot_devices.py,0,0,0,0,0,0,0,0,0,51
./OpenStack/ironic/ironic/common/boot_modes.py,0,0,0,0,0,0,0,0,0,29
./OpenStack/ironic/ironic/common/cinder.py,9,1,4,0,0,2,0,1,0,437
./OpenStack/ironic/ironic/common/components.py,0,0,0,0,0,0,0,0,0,33
./OpenStack/ironic/ironic/common/config.py,0,0,0,0,0,0,0,0,0,32
./OpenStack/ironic/ironic/common/context.py,0,0,0,0,0,1,0,0,0,94
./OpenStack/ironic/ironic/common/dhcp_factory.py,0,0,0,0,0,1,0,0,0,103
./OpenStack/ironic/ironic/common/driver_factory.py,6,0,1,0,1,2,0,1,0,489
./OpenStack/ironic/ironic/common/exception.py,0,0,1,0,1,0,0,0,0,876
./OpenStack/ironic/ironic/common/faults.py,0,0,0,0,0,0,0,0,0,27
./OpenStack/ironic/ironic/common/fsm.py,0,0,1,0,0,1,0,0,0,158
./OpenStack/ironic/ironic/common/hash_ring.py,0,0,3,0,0,1,0,0,0,108
./OpenStack/ironic/ironic/common/i18n.py,0,0,0,0,0,0,0,0,0,38
./OpenStack/ironic/ironic/common/images.py,11,1,6,0,0,3,0,3,0,769
./OpenStack/ironic/ironic/common/image_service.py,5,1,3,0,2,4,0,2,0,351
./OpenStack/ironic/ironic/common/indicator_states.py,0,0,0,0,0,0,0,0,0,30
./OpenStack/ironic/ironic/common/keystone.py,1,0,1,0,0,0,0,0,0,141
./OpenStack/ironic/ironic/common/kickstart_utils.py,0,0,0,0,0,0,0,0,0,169
./OpenStack/ironic/ironic/common/molds.py,8,0,1,0,1,0,0,1,0,122
./OpenStack/ironic/ironic/common/network.py,0,0,0,0,0,0,0,0,0,147
./OpenStack/ironic/ironic/common/neutron.py,5,4,6,0,0,5,0,1,0,991
./OpenStack/ironic/ironic/common/nova.py,1,0,2,0,0,1,0,0,0,117
./OpenStack/ironic/ironic/common/policy.py,66,0,2,6,0,0,0,0,3,1963
./OpenStack/ironic/ironic/common/profiler.py,0,0,2,0,0,0,0,0,0,64
./OpenStack/ironic/ironic/common/pxe_utils.py,4,2,10,0,0,5,0,12,0,1373
./OpenStack/ironic/ironic/common/raid.py,0,1,0,0,0,0,0,1,0,187
./OpenStack/ironic/ironic/common/release_mappings.py,45,0,0,0,0,0,0,0,0,583
./OpenStack/ironic/ironic/common/rpc.py,0,0,2,0,0,0,0,0,0,159
./OpenStack/ironic/ironic/common/rpc_service.py,0,0,0,0,0,1,0,0,0,127
./OpenStack/ironic/ironic/common/service.py,0,0,0,0,0,0,0,0,0,79
./OpenStack/ironic/ironic/common/states.py,0,0,0,0,0,0,0,0,0,565
./OpenStack/ironic/ironic/common/swift.py,7,0,0,0,0,1,0,0,0,237
./OpenStack/ironic/ironic/common/utils.py,3,1,13,0,0,1,0,0,0,698
./OpenStack/ironic/ironic/common/wsgi_service.py,0,0,0,0,0,1,0,0,0,93
./OpenStack/ironic/ironic/common/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/ironic/ironic/conductor/allocations.py,10,0,1,0,0,3,0,0,0,337
./OpenStack/ironic/ironic/conductor/base_manager.py,0,0,2,0,0,4,0,0,0,607
./OpenStack/ironic/ironic/conductor/cleaning.py,6,1,2,0,0,2,0,5,0,331
./OpenStack/ironic/ironic/conductor/deployments.py,7,2,1,0,0,2,0,1,0,492
./OpenStack/ironic/ironic/conductor/manager.py,111,3,8,0,1,22,0,8,5,3847
./OpenStack/ironic/ironic/conductor/notification_utils.py,2,0,0,0,0,0,0,0,0,178
./OpenStack/ironic/ironic/conductor/periodics.py,0,0,1,0,0,2,0,0,0,164
./OpenStack/ironic/ironic/conductor/rpcapi.py,41,10,9,0,0,1,0,0,7,1395
./OpenStack/ironic/ironic/conductor/steps.py,28,1,2,0,0,2,0,2,0,790
./OpenStack/ironic/ironic/conductor/task_manager.py,2,0,1,0,5,2,0,2,0,667
./OpenStack/ironic/ironic/conductor/utils.py,19,2,17,0,0,10,0,8,0,1729
./OpenStack/ironic/ironic/conductor/verify.py,2,0,0,0,0,1,0,1,0,100
./OpenStack/ironic/ironic/conductor/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/ironic/ironic/conf/agent.py,0,0,0,0,0,0,0,0,0,170
./OpenStack/ironic/ironic/conf/anaconda.py,0,0,0,0,0,0,0,0,0,47
./OpenStack/ironic/ironic/conf/ansible.py,1,0,0,0,0,0,0,0,0,147
./OpenStack/ironic/ironic/conf/api.py,0,0,1,0,0,0,0,0,0,102
./OpenStack/ironic/ironic/conf/audit.py,0,0,0,0,0,0,0,0,0,39
./OpenStack/ironic/ironic/conf/auth.py,0,0,0,0,0,0,0,0,0,75
./OpenStack/ironic/ironic/conf/cinder.py,0,0,0,0,0,0,0,0,0,44
./OpenStack/ironic/ironic/conf/conductor.py,3,0,0,0,0,0,0,0,0,391
./OpenStack/ironic/ironic/conf/console.py,0,0,0,0,0,0,0,0,0,67
./OpenStack/ironic/ironic/conf/database.py,0,0,0,0,0,0,0,0,0,28
./OpenStack/ironic/ironic/conf/default.py,0,1,0,0,0,0,0,0,0,469
./OpenStack/ironic/ironic/conf/deploy.py,3,0,0,0,0,0,0,0,0,226
./OpenStack/ironic/ironic/conf/dhcp.py,0,0,0,0,0,0,0,0,0,30
./OpenStack/ironic/ironic/conf/dnsmasq.py,0,0,0,0,0,0,0,0,0,43
./OpenStack/ironic/ironic/conf/drac.py,0,0,0,0,0,0,0,0,0,58
./OpenStack/ironic/ironic/conf/glance.py,0,0,0,0,0,0,0,0,0,129
./OpenStack/ironic/ironic/conf/healthcheck.py,0,0,0,0,0,0,0,0,0,29
./OpenStack/ironic/ironic/conf/ibmc.py,0,0,0,0,0,0,0,0,0,35
./OpenStack/ironic/ironic/conf/ilo.py,0,0,0,0,0,0,0,0,0,132
./OpenStack/ironic/ironic/conf/inspector.py,0,0,0,0,0,0,0,0,0,52
./OpenStack/ironic/ironic/conf/inventory.py,0,0,0,0,0,0,0,0,0,34
./OpenStack/ironic/ironic/conf/ipmi.py,0,0,0,0,0,0,0,0,0,85
./OpenStack/ironic/ironic/conf/irmc.py,0,0,0,0,0,0,0,0,0,146
./OpenStack/ironic/ironic/conf/metrics.py,0,0,0,0,0,0,0,0,0,55
./OpenStack/ironic/ironic/conf/metrics_statsd.py,0,0,0,0,0,0,0,0,0,36
./OpenStack/ironic/ironic/conf/molds.py,0,0,0,0,0,0,0,0,0,41
./OpenStack/ironic/ironic/conf/neutron.py,5,0,0,0,0,0,0,0,0,141
./OpenStack/ironic/ironic/conf/nova.py,0,0,0,0,0,0,0,0,0,35
./OpenStack/ironic/ironic/conf/opts.py,0,0,0,0,0,0,0,0,0,93
./OpenStack/ironic/ironic/conf/pxe.py,0,0,0,0,0,0,0,0,0,216
./OpenStack/ironic/ironic/conf/redfish.py,1,0,0,0,0,0,0,0,0,122
./OpenStack/ironic/ironic/conf/service_catalog.py,0,0,0,0,0,0,0,0,0,34
./OpenStack/ironic/ironic/conf/snmp.py,0,0,0,0,0,0,0,0,0,58
./OpenStack/ironic/ironic/conf/swift.py,0,0,0,0,0,0,0,0,0,36
./OpenStack/ironic/ironic/conf/xclarity.py,0,0,0,0,0,0,0,0,0,44
./OpenStack/ironic/ironic/conf/__init__.py,0,0,0,0,0,0,0,0,0,86
./OpenStack/ironic/ironic/db/api.py,54,0,0,0,0,1,0,0,0,1466
./OpenStack/ironic/ironic/db/migration.py,0,0,0,0,0,0,0,0,0,52
./OpenStack/ironic/ironic/db/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/ironic/ironic/dhcp/base.py,3,0,0,0,0,1,0,0,0,115
./OpenStack/ironic/ironic/dhcp/dnsmasq.py,0,0,0,0,0,2,0,0,0,159
./OpenStack/ironic/ironic/dhcp/neutron.py,3,0,0,0,0,3,0,3,0,291
./OpenStack/ironic/ironic/dhcp/none.py,0,0,0,0,0,0,0,0,0,30
./OpenStack/ironic/ironic/dhcp/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/ironic/ironic/drivers/base.py,52,14,13,0,8,12,0,0,1,1955
./OpenStack/ironic/ironic/drivers/drac.py,0,0,0,0,0,0,0,0,0,86
./OpenStack/ironic/ironic/drivers/fake_hardware.py,0,0,0,0,0,1,0,0,0,88
./OpenStack/ironic/ironic/drivers/generic.py,0,0,0,0,0,0,0,0,0,112
./OpenStack/ironic/ironic/drivers/hardware_type.py,0,0,0,0,0,1,0,0,0,130
./OpenStack/ironic/ironic/drivers/ibmc.py,0,0,0,0,0,0,0,0,0,47
./OpenStack/ironic/ironic/drivers/ilo.py,2,0,0,0,2,0,0,0,0,96
./OpenStack/ironic/ironic/drivers/intel_ipmi.py,0,0,0,0,0,0,0,0,0,27
./OpenStack/ironic/ironic/drivers/ipmi.py,0,0,0,0,0,0,0,0,0,49
./OpenStack/ironic/ironic/drivers/irmc.py,0,0,0,0,0,0,0,0,0,85
./OpenStack/ironic/ironic/drivers/redfish.py,0,0,0,0,0,0,0,0,0,72
./OpenStack/ironic/ironic/drivers/snmp.py,0,0,0,0,0,0,0,0,0,36
./OpenStack/ironic/ironic/drivers/utils.py,0,0,4,0,0,2,0,1,0,483
./OpenStack/ironic/ironic/drivers/xclarity.py,0,0,0,0,0,0,0,0,0,35
./OpenStack/ironic/ironic/drivers/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/ironic/ironic/hacking/checks.py,0,0,0,0,0,0,0,0,0,54
./OpenStack/ironic/ironic/hacking/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/ironic/ironic/objects/allocation.py,11,1,1,0,0,1,0,0,0,324
./OpenStack/ironic/ironic/objects/base.py,9,0,3,0,1,3,0,1,0,440
./OpenStack/ironic/ironic/objects/bios.py,15,0,0,0,3,2,0,0,0,313
./OpenStack/ironic/ironic/objects/chassis.py,9,1,3,0,0,1,0,0,0,240
./OpenStack/ironic/ironic/objects/conductor.py,2,1,0,0,0,1,0,0,0,172
./OpenStack/ironic/ironic/objects/deployment.py,10,1,0,0,0,1,0,0,0,259
./OpenStack/ironic/ironic/objects/deploy_template.py,13,1,0,0,0,1,0,0,0,281
./OpenStack/ironic/ironic/objects/fields.py,0,0,0,0,1,0,0,0,0,153
./OpenStack/ironic/ironic/objects/indirection.py,0,0,0,0,0,0,0,0,1,43
./OpenStack/ironic/ironic/objects/node.py,41,2,6,0,1,2,0,2,1,1102
./OpenStack/ironic/ironic/objects/node_history.py,12,2,1,0,0,1,0,0,0,184
./OpenStack/ironic/ironic/objects/node_inventory.py,3,0,0,0,0,1,0,0,0,89
./OpenStack/ironic/ironic/objects/notification.py,2,0,1,0,0,0,0,0,0,200
./OpenStack/ironic/ironic/objects/port.py,22,5,5,0,0,1,0,0,1,548
./OpenStack/ironic/ironic/objects/portgroup.py,16,2,5,0,0,1,0,0,0,384
./OpenStack/ironic/ironic/objects/trait.py,14,0,0,0,2,2,0,0,0,179
./OpenStack/ironic/ironic/objects/volume_connector.py,18,2,1,0,0,0,0,0,0,289
./OpenStack/ironic/ironic/objects/volume_target.py,21,2,1,0,0,0,0,0,0,317
./OpenStack/ironic/ironic/objects/__init__.py,0,0,0,0,0,0,0,0,0,40
./OpenStack/ironic/ironic/tests/base.py,1,0,2,0,2,3,0,1,0,356
./OpenStack/ironic/ironic/tests/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/ironic/releasenotes/source/conf.py,0,0,0,0,0,0,0,0,0,284
./OpenStack/ironic/tools/benchmark/do_not_run_create_benchmark_data.py,1,0,0,2,0,0,0,0,0,122
./OpenStack/ironic/tools/benchmark/generate-statistics.py,31,2,2,0,0,2,0,0,0,309
./OpenStack/keystone/api-ref/source/conf.py,0,0,0,0,0,0,0,0,0,188
./OpenStack/keystone/doc/ext/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/keystone/doc/source/conf.py,0,0,0,0,0,0,0,0,0,289
./OpenStack/keystone/keystone/api/auth.py,13,0,2,0,2,3,0,0,0,557
./OpenStack/keystone/keystone/api/credentials.py,0,1,2,0,0,1,0,2,0,226
./OpenStack/keystone/keystone/api/discovery.py,3,0,3,0,0,0,0,0,0,118
./OpenStack/keystone/keystone/api/domains.py,19,0,2,0,3,3,0,1,0,530
./OpenStack/keystone/keystone/api/ec2tokens.py,0,0,1,0,0,0,0,1,0,93
./OpenStack/keystone/keystone/api/endpoints.py,0,0,1,0,1,1,0,0,0,144
./OpenStack/keystone/keystone/api/groups.py,0,0,1,0,2,1,0,0,0,248
./OpenStack/keystone/keystone/api/limits.py,0,0,1,0,1,1,0,0,0,152
./OpenStack/keystone/keystone/api/os_ep_filter.py,3,0,1,0,2,2,0,0,0,301
./OpenStack/keystone/keystone/api/os_federation.py,4,0,4,0,5,3,0,0,0,531
./OpenStack/keystone/keystone/api/os_inherit.py,39,0,0,0,2,1,0,0,0,426
./OpenStack/keystone/keystone/api/os_oauth1.py,10,0,1,0,2,4,0,0,0,370
./OpenStack/keystone/keystone/api/os_oauth2.py,4,0,0,0,0,2,0,0,0,187
./OpenStack/keystone/keystone/api/os_revoke.py,0,0,0,0,0,0,0,0,0,79
./OpenStack/keystone/keystone/api/os_simple_cert.py,3,0,0,0,0,0,0,0,0,66
./OpenStack/keystone/keystone/api/policy.py,7,0,1,0,2,1,0,0,0,276
./OpenStack/keystone/keystone/api/projects.py,23,0,1,0,3,3,0,0,0,577
./OpenStack/keystone/keystone/api/regions.py,3,0,1,0,0,1,0,0,0,103
./OpenStack/keystone/keystone/api/registered_limits.py,0,0,1,0,0,0,0,0,0,91
./OpenStack/keystone/keystone/api/roles.py,11,1,2,0,2,2,0,0,0,297
./OpenStack/keystone/keystone/api/role_assignments.py,1,1,1,0,0,3,0,4,0,377
./OpenStack/keystone/keystone/api/role_inferences.py,0,0,0,0,0,0,0,0,0,71
./OpenStack/keystone/keystone/api/s3tokens.py,3,0,1,0,0,0,0,0,0,122
./OpenStack/keystone/keystone/api/services.py,0,0,1,0,0,0,0,0,0,79
./OpenStack/keystone/keystone/api/system.py,1,0,0,0,2,0,0,1,0,189
./OpenStack/keystone/keystone/api/trusts.py,11,1,4,0,2,4,0,5,0,471
./OpenStack/keystone/keystone/api/users.py,7,1,2,0,3,4,0,1,0,899
./OpenStack/keystone/keystone/api/__init__.py,0,0,0,0,0,0,0,0,0,99
./OpenStack/keystone/keystone/application_credential/core.py,0,0,0,0,0,1,0,0,0,270
./OpenStack/keystone/keystone/application_credential/schema.py,3,0,0,0,0,0,0,0,0,73
./OpenStack/keystone/keystone/application_credential/__init__.py,0,0,0,0,0,0,0,0,0,13
./OpenStack/keystone/keystone/assignment/core.py,32,3,4,0,1,5,0,6,0,1370
./OpenStack/keystone/keystone/assignment/schema.py,0,0,0,0,0,0,0,0,0,36
./OpenStack/keystone/keystone/assignment/__init__.py,0,0,0,0,0,0,0,0,0,15
./OpenStack/keystone/keystone/auth/core.py,2,2,5,0,0,5,0,4,0,538
./OpenStack/keystone/keystone/auth/schema.py,6,0,0,0,0,1,0,3,0,152
./OpenStack/keystone/keystone/auth/__init__.py,0,0,0,0,0,0,0,0,0,17
./OpenStack/keystone/keystone/catalog/core.py,2,1,2,0,0,1,0,0,0,339
./OpenStack/keystone/keystone/catalog/schema.py,1,0,0,0,0,0,0,0,0,120
./OpenStack/keystone/keystone/catalog/__init__.py,0,0,0,0,0,0,0,0,0,15
./OpenStack/keystone/keystone/cmd/bootstrap.py,2,2,1,0,0,3,0,1,0,344
./OpenStack/keystone/keystone/cmd/cli.py,27,0,5,0,4,12,0,2,0,1366
./OpenStack/keystone/keystone/cmd/manage.py,0,0,0,0,0,0,0,0,0,41
./OpenStack/keystone/keystone/cmd/status.py,0,0,2,0,0,1,0,0,0,98
./OpenStack/keystone/keystone/cmd/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/keystone/keystone/common/authorization.py,0,0,0,0,0,0,0,0,0,38
./OpenStack/keystone/keystone/common/context.py,0,0,0,0,0,0,0,0,0,67
./OpenStack/keystone/keystone/common/driver_hints.py,0,1,2,0,0,0,0,0,0,112
./OpenStack/keystone/keystone/common/fernet_utils.py,0,1,1,0,0,3,0,2,0,297
./OpenStack/keystone/keystone/common/json_home.py,0,0,1,0,0,0,0,0,0,124
./OpenStack/keystone/keystone/common/jwt_utils.py,0,0,0,0,0,0,0,0,0,43
./OpenStack/keystone/keystone/common/manager.py,0,0,4,0,0,2,0,1,0,203
./OpenStack/keystone/keystone/common/password_hashing.py,0,0,3,0,0,0,0,0,0,124
./OpenStack/keystone/keystone/common/profiler.py,0,0,0,0,0,0,0,1,0,46
./OpenStack/keystone/keystone/common/provider_api.py,0,1,2,0,2,1,0,0,0,118
./OpenStack/keystone/keystone/common/render_token.py,3,0,0,0,0,1,0,3,0,146
./OpenStack/keystone/keystone/common/tokenless_auth.py,0,0,1,0,0,2,0,1,0,190
./OpenStack/keystone/keystone/common/utils.py,0,0,3,0,0,3,0,4,0,498
./OpenStack/keystone/keystone/common/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/keystone/keystone/conf/application_credential.py,0,0,0,0,0,0,0,0,0,68
./OpenStack/keystone/keystone/conf/assignment.py,0,0,0,0,0,0,0,0,0,48
./OpenStack/keystone/keystone/conf/auth.py,0,0,0,0,0,0,0,0,0,123
./OpenStack/keystone/keystone/conf/catalog.py,0,0,0,0,0,0,0,0,0,78
./OpenStack/keystone/keystone/conf/constants.py,0,0,0,0,0,0,0,0,0,24
./OpenStack/keystone/keystone/conf/credential.py,0,0,0,0,0,0,0,0,0,99
./OpenStack/keystone/keystone/conf/default.py,0,1,0,0,0,0,0,0,0,160
./OpenStack/keystone/keystone/conf/domain_config.py,0,0,0,0,0,0,0,0,0,59
./OpenStack/keystone/keystone/conf/endpoint_filter.py,0,2,0,0,0,0,0,0,0,51
./OpenStack/keystone/keystone/conf/endpoint_policy.py,0,0,0,0,0,0,0,0,0,39
./OpenStack/keystone/keystone/conf/eventlet_server.py,6,0,0,0,0,0,0,0,0,95
./OpenStack/keystone/keystone/conf/federation.py,0,1,0,0,0,0,0,0,0,124
./OpenStack/keystone/keystone/conf/fernet_receipts.py,0,0,0,0,0,0,0,0,0,71
./OpenStack/keystone/keystone/conf/fernet_tokens.py,0,0,0,0,0,0,0,0,0,69
./OpenStack/keystone/keystone/conf/identity.py,0,0,0,0,0,0,0,0,0,193
./OpenStack/keystone/keystone/conf/identity_mapping.py,0,0,0,0,0,0,0,0,0,74
./OpenStack/keystone/keystone/conf/jwt_tokens.py,0,0,0,0,0,0,0,0,0,58
./OpenStack/keystone/keystone/conf/ldap.py,2,0,0,0,0,0,0,0,0,541
./OpenStack/keystone/keystone/conf/memcache.py,2,0,0,0,0,0,0,0,0,105
./OpenStack/keystone/keystone/conf/oauth1.py,0,0,0,0,0,0,0,0,0,62
./OpenStack/keystone/keystone/conf/opts.py,0,0,0,0,0,0,0,0,0,86
./OpenStack/keystone/keystone/conf/policy.py,0,0,0,0,0,0,0,0,0,47
./OpenStack/keystone/keystone/conf/receipt.py,0,0,0,0,0,0,0,0,0,86
./OpenStack/keystone/keystone/conf/resource.py,1,0,0,0,0,0,0,0,0,114
./OpenStack/keystone/keystone/conf/revoke.py,0,0,0,0,0,0,0,0,0,69
./OpenStack/keystone/keystone/conf/role.py,0,0,0,0,0,0,0,0,0,66
./OpenStack/keystone/keystone/conf/saml.py,0,0,0,0,0,0,0,0,0,193
./OpenStack/keystone/keystone/conf/security_compliance.py,1,0,0,0,0,0,0,0,0,147
./OpenStack/keystone/keystone/conf/shadow_users.py,0,0,0,0,0,0,0,0,0,41
./OpenStack/keystone/keystone/conf/token.py,1,0,0,0,0,0,0,0,0,140
./OpenStack/keystone/keystone/conf/tokenless_auth.py,0,0,0,0,0,0,0,0,0,68
./OpenStack/keystone/keystone/conf/totp.py,0,0,0,0,0,0,0,0,0,38
./OpenStack/keystone/keystone/conf/trust.py,0,0,0,0,0,0,0,0,0,59
./OpenStack/keystone/keystone/conf/unified_limit.py,0,0,0,0,0,0,0,0,0,77
./OpenStack/keystone/keystone/conf/utils.py,0,0,0,0,0,0,0,0,0,26
./OpenStack/keystone/keystone/conf/wsgi.py,0,0,0,0,0,0,0,0,0,50
./OpenStack/keystone/keystone/conf/__init__.py,2,0,0,0,0,1,0,0,0,210
./OpenStack/keystone/keystone/credential/core.py,13,2,1,0,0,1,0,0,0,235
./OpenStack/keystone/keystone/credential/provider.py,0,0,0,0,0,0,0,0,0,26
./OpenStack/keystone/keystone/credential/schema.py,2,0,0,0,0,0,0,0,0,62
./OpenStack/keystone/keystone/credential/__init__.py,0,0,0,0,0,0,0,0,0,16
./OpenStack/keystone/keystone/endpoint_policy/core.py,1,0,3,0,0,3,0,0,0,263
./OpenStack/keystone/keystone/endpoint_policy/__init__.py,0,0,0,0,0,0,0,0,0,13
./OpenStack/keystone/keystone/federation/constants.py,0,0,0,0,0,0,0,0,0,15
./OpenStack/keystone/keystone/federation/core.py,0,0,1,0,0,1,0,0,0,200
./OpenStack/keystone/keystone/federation/idp.py,2,0,3,0,0,5,0,0,1,688
./OpenStack/keystone/keystone/federation/schema.py,9,0,0,0,0,0,0,0,0,144
./OpenStack/keystone/keystone/federation/utils.py,24,5,8,0,1,6,0,1,0,944
./OpenStack/keystone/keystone/federation/__init__.py,0,0,0,0,0,0,0,0,0,15
./OpenStack/keystone/keystone/identity/core.py,26,0,14,0,3,8,0,5,0,1599
./OpenStack/keystone/keystone/identity/generator.py,0,0,0,0,0,0,0,0,0,51
./OpenStack/keystone/keystone/identity/schema.py,6,0,0,0,0,0,0,0,0,131
./OpenStack/keystone/keystone/identity/__init__.py,0,0,0,0,0,0,0,0,0,16
./OpenStack/keystone/keystone/limit/core.py,0,0,0,0,0,1,0,0,0,142
./OpenStack/keystone/keystone/limit/schema.py,16,0,0,0,0,0,0,0,0,127
./OpenStack/keystone/keystone/limit/__init__.py,0,0,0,0,0,0,0,0,0,15
./OpenStack/keystone/keystone/models/receipt_model.py,0,0,0,0,3,1,0,1,0,149
./OpenStack/keystone/keystone/models/revoke_model.py,0,1,1,0,1,2,0,0,0,293
./OpenStack/keystone/keystone/models/token_model.py,14,0,1,0,3,2,0,2,0,617
./OpenStack/keystone/keystone/models/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/keystone/keystone/oauth1/core.py,1,0,0,0,1,0,0,1,0,162
./OpenStack/keystone/keystone/oauth1/schema.py,0,0,0,0,0,0,0,0,0,48
./OpenStack/keystone/keystone/oauth1/validator.py,4,1,5,0,0,1,0,0,1,232
./OpenStack/keystone/keystone/oauth1/__init__.py,0,0,0,0,0,0,0,0,0,15
./OpenStack/keystone/keystone/oauth2/handlers.py,0,0,0,0,0,0,0,0,0,30
./OpenStack/keystone/keystone/oauth2/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/keystone/keystone/policy/core.py,0,0,0,0,0,0,0,0,0,67
./OpenStack/keystone/keystone/policy/schema.py,0,0,0,0,0,0,0,0,0,36
./OpenStack/keystone/keystone/policy/__init__.py,0,0,0,0,0,0,0,0,0,15
./OpenStack/keystone/keystone/receipt/handlers.py,0,0,0,0,0,0,0,0,0,74
./OpenStack/keystone/keystone/receipt/provider.py,0,0,0,0,0,1,0,0,1,175
./OpenStack/keystone/keystone/receipt/receipt_formatters.py,0,1,2,0,0,2,0,0,0,303
./OpenStack/keystone/keystone/receipt/__init__.py,0,0,0,0,0,0,0,0,0,20
./OpenStack/keystone/keystone/resource/core.py,16,2,10,0,1,9,0,9,1,1569
./OpenStack/keystone/keystone/resource/schema.py,2,0,0,0,0,0,0,0,0,101
./OpenStack/keystone/keystone/resource/__init__.py,0,0,0,0,0,0,0,0,0,13
./OpenStack/keystone/keystone/revoke/core.py,0,1,0,0,0,1,0,0,0,141
./OpenStack/keystone/keystone/revoke/model.py,0,0,0,0,0,0,0,0,0,13
./OpenStack/keystone/keystone/revoke/__init__.py,0,0,0,0,0,0,0,0,0,13
./OpenStack/keystone/keystone/server/backends.py,0,0,0,0,0,0,0,0,0,77
./OpenStack/keystone/keystone/server/wsgi.py,0,0,0,0,0,0,0,0,0,29
./OpenStack/keystone/keystone/server/__init__.py,0,0,0,0,0,0,0,0,0,49
./OpenStack/keystone/keystone/tests/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/keystone/keystone/token/provider.py,5,0,0,0,0,1,0,4,1,329
./OpenStack/keystone/keystone/token/token_formatters.py,37,2,3,0,1,3,0,0,0,792
./OpenStack/keystone/keystone/token/__init__.py,0,0,0,0,0,0,0,0,0,15
./OpenStack/keystone/keystone/trust/core.py,0,0,0,0,0,2,0,2,0,212
./OpenStack/keystone/keystone/trust/schema.py,0,0,0,0,0,0,0,0,0,60
./OpenStack/keystone/keystone/trust/__init__.py,0,0,0,0,0,0,0,0,0,15
./OpenStack/keystone/releasenotes/source/conf.py,0,0,0,0,0,0,0,0,0,269
./OpenStack/neutron/doc/source/conf.py,0,0,0,0,0,0,0,0,0,288
./OpenStack/neutron/neutron/agent/agent_extensions_manager.py,0,0,0,0,0,0,0,0,0,54
./OpenStack/neutron/neutron/agent/dhcp_agent.py,0,0,0,0,0,0,0,0,0,54
./OpenStack/neutron/neutron/agent/firewall.py,0,0,0,0,8,1,0,0,0,204
./OpenStack/neutron/neutron/agent/l3_agent.py,0,0,0,0,0,0,0,0,0,58
./OpenStack/neutron/neutron/agent/metadata_agent.py,0,0,0,0,0,0,0,0,0,44
./OpenStack/neutron/neutron/agent/resource_cache.py,0,0,4,0,1,1,0,0,1,271
./OpenStack/neutron/neutron/agent/rpc.py,0,2,2,0,2,3,0,1,8,430
./OpenStack/neutron/neutron/agent/securitygroups_rpc.py,2,0,3,0,1,1,0,1,0,303
./OpenStack/neutron/neutron/agent/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/api/api_common.py,2,1,8,0,5,1,0,2,0,548
./OpenStack/neutron/neutron/api/extensions.py,7,0,8,0,4,4,0,4,0,677
./OpenStack/neutron/neutron/api/__init__.py,0,0,0,0,0,0,0,0,0,0
./OpenStack/neutron/neutron/cmd/destroy_patch_ports.py,0,0,0,0,0,0,0,0,0,92
./OpenStack/neutron/neutron/cmd/ipset_cleanup.py,0,0,0,0,0,0,0,2,0,103
./OpenStack/neutron/neutron/cmd/keepalived_state_change.py,0,0,0,0,0,0,0,0,0,19
./OpenStack/neutron/neutron/cmd/linuxbridge_cleanup.py,0,0,0,0,0,0,0,0,0,75
./OpenStack/neutron/neutron/cmd/netns_cleanup.py,0,0,1,0,0,0,0,2,0,273
./OpenStack/neutron/neutron/cmd/ovs_cleanup.py,0,0,0,0,0,0,0,0,0,82
./OpenStack/neutron/neutron/cmd/pd_notify.py,0,0,0,0,0,0,0,0,0,38
